,Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
220,0.5,10,Experimental,RMSE,59.37472915649414,OptimiserType.AdamW,1,10
221,0.5,10,Experimental,MAPE,0.988182783126831,OptimiserType.AdamW,1,10
222,0.5,10,Experimental,MAE,57.19906997680664,OptimiserType.AdamW,1,10
223,0.5,10,Experimental,MSE,3536.413330078125,OptimiserType.AdamW,1,10
224,0.5,10,Experimental,RMSE,59.13169479370117,OptimiserType.AdamW,2,10
225,0.5,10,Experimental,MAPE,0.982980251312256,OptimiserType.AdamW,2,10
226,0.5,10,Experimental,MAE,56.94671630859375,OptimiserType.AdamW,2,10
227,0.5,10,Experimental,MSE,3507.56396484375,OptimiserType.AdamW,2,10
228,0.5,10,Experimental,RMSE,58.88021087646485,OptimiserType.AdamW,3,10
229,0.5,10,Experimental,MAPE,0.9775973558425904,OptimiserType.AdamW,3,10
230,0.5,10,Experimental,MAE,56.68532180786133,OptimiserType.AdamW,3,10
231,0.5,10,Experimental,MSE,3477.828125,OptimiserType.AdamW,3,10
232,0.5,10,Experimental,RMSE,58.58772659301758,OptimiserType.AdamW,4,10
233,0.5,10,Experimental,MAPE,0.9713292717933656,OptimiserType.AdamW,4,10
234,0.5,10,Experimental,MAE,56.38124465942383,OptimiserType.AdamW,4,10
235,0.5,10,Experimental,MSE,3443.398681640625,OptimiserType.AdamW,4,10
236,0.5,10,Experimental,RMSE,58.285980224609375,OptimiserType.AdamW,5,10
237,0.5,10,Experimental,MAPE,0.9648622274398804,OptimiserType.AdamW,5,10
238,0.5,10,Experimental,MAE,56.06742477416992,OptimiserType.AdamW,5,10
239,0.5,10,Experimental,MSE,3408.074462890625,OptimiserType.AdamW,5,10
240,0.5,10,Experimental,RMSE,58.02487564086914,OptimiserType.AdamW,6,10
241,0.5,10,Experimental,MAPE,0.9592647552490234,OptimiserType.AdamW,6,10
242,0.5,10,Experimental,MAE,55.79583740234375,OptimiserType.AdamW,6,10
243,0.5,10,Experimental,MSE,3377.65185546875,OptimiserType.AdamW,6,10
244,0.5,10,Experimental,RMSE,57.74095153808594,OptimiserType.AdamW,7,10
245,0.5,10,Experimental,MAPE,0.9531750082969666,OptimiserType.AdamW,7,10
246,0.5,10,Experimental,MAE,55.5002326965332,OptimiserType.AdamW,7,10
247,0.5,10,Experimental,MSE,3344.71875,OptimiserType.AdamW,7,10
248,0.5,10,Experimental,RMSE,57.4295539855957,OptimiserType.AdamW,8,10
249,0.5,10,Experimental,MAPE,0.946494162082672,OptimiserType.AdamW,8,10
250,0.5,10,Experimental,MAE,55.17610549926758,OptimiserType.AdamW,8,10
251,0.5,10,Experimental,MSE,3308.79296875,OptimiserType.AdamW,8,10
252,0.5,10,Experimental,RMSE,57.08829116821289,OptimiserType.AdamW,9,10
253,0.5,10,Experimental,MAPE,0.9391676783561708,OptimiserType.AdamW,9,10
254,0.5,10,Experimental,MAE,54.82051849365234,OptimiserType.AdamW,9,10
255,0.5,10,Experimental,MSE,3269.6318359375,OptimiserType.AdamW,9,10
256,0.5,10,Experimental,RMSE,56.71418762207031,OptimiserType.AdamW,10,10
257,0.5,10,Experimental,MAPE,0.9311310052871704,OptimiserType.AdamW,10,10
258,0.5,10,Experimental,MAE,54.43061828613281,OptimiserType.AdamW,10,10
259,0.5,10,Experimental,MSE,3226.974853515625,OptimiserType.AdamW,10,10
260,0.5,10,Experimental,RMSE,56.30363464355469,OptimiserType.AdamW,11,10
261,0.5,10,Experimental,MAPE,0.922308623790741,OptimiserType.AdamW,11,10
262,0.5,10,Experimental,MAE,54.00258255004883,OptimiserType.AdamW,11,10
263,0.5,10,Experimental,MSE,3180.489501953125,OptimiserType.AdamW,11,10
264,0.5,10,Experimental,RMSE,55.8604736328125,OptimiserType.AdamW,12,10
265,0.5,10,Experimental,MAPE,0.9127764701843262,OptimiserType.AdamW,12,10
266,0.5,10,Experimental,MAE,53.53995513916016,OptimiserType.AdamW,12,10
267,0.5,10,Experimental,MSE,3130.679443359375,OptimiserType.AdamW,12,10
268,0.5,10,Experimental,RMSE,55.37488555908203,OptimiserType.AdamW,13,10
269,0.5,10,Experimental,MAPE,0.9023252725601196,OptimiserType.AdamW,13,10
270,0.5,10,Experimental,MAE,53.03278732299805,OptimiserType.AdamW,13,10
271,0.5,10,Experimental,MSE,3076.563720703125,OptimiserType.AdamW,13,10
272,0.5,10,Experimental,RMSE,54.835227966308594,OptimiserType.AdamW,14,10
273,0.5,10,Experimental,MAPE,0.8906998038291931,OptimiserType.AdamW,14,10
274,0.5,10,Experimental,MAE,52.46858596801758,OptimiserType.AdamW,14,10
275,0.5,10,Experimental,MSE,3016.9677734375,OptimiserType.AdamW,14,10
276,0.5,10,Experimental,RMSE,54.238895416259766,OptimiserType.AdamW,15,10
277,0.5,10,Experimental,MAPE,0.8778402805328369,OptimiserType.AdamW,15,10
278,0.5,10,Experimental,MAE,51.84460067749024,OptimiserType.AdamW,15,10
279,0.5,10,Experimental,MSE,2951.784423828125,OptimiserType.AdamW,15,10
280,0.5,10,Experimental,RMSE,53.57603073120117,OptimiserType.AdamW,16,10
281,0.5,10,Experimental,MAPE,0.8635307550430298,OptimiserType.AdamW,16,10
