,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal,DistanceType
129,STCONV,0.1,1,ExperimentalLR,MAPE,0.3815833330154419,21,AdamW,b9a97_00001,Validation,Geodesic
130,STCONV,0.1,1,ExperimentalLR,MAE,10.29988956451416,21,AdamW,b9a97_00001,Validation,Geodesic
131,STCONV,0.1,1,ExperimentalLR,MSE,305.3568420410156,21,AdamW,b9a97_00001,Validation,Geodesic
132,STCONV,0.1,1,ExperimentalLR,RMSE,16.974506378173828,22,AdamW,b9a97_00001,Validation,Geodesic
133,STCONV,0.1,1,ExperimentalLR,MAPE,0.3816961944103241,22,AdamW,b9a97_00001,Validation,Geodesic
134,STCONV,0.1,1,ExperimentalLR,MAE,10.289450645446776,22,AdamW,b9a97_00001,Validation,Geodesic
135,STCONV,0.1,1,ExperimentalLR,MSE,305.9784851074219,22,AdamW,b9a97_00001,Validation,Geodesic
136,STCONV,0.1,1,ExperimentalLR,RMSE,16.989906311035156,23,AdamW,b9a97_00001,Validation,Geodesic
137,STCONV,0.1,1,ExperimentalLR,MAPE,0.3818152844905853,23,AdamW,b9a97_00001,Validation,Geodesic
138,STCONV,0.1,1,ExperimentalLR,MAE,10.279383659362791,23,AdamW,b9a97_00001,Validation,Geodesic
139,STCONV,0.1,1,ExperimentalLR,MSE,306.6044921875,23,AdamW,b9a97_00001,Validation,Geodesic
140,STCONV,0.1,1,ExperimentalLR,RMSE,16.9987850189209,24,AdamW,b9a97_00001,Validation,Geodesic
141,STCONV,0.1,1,ExperimentalLR,MAPE,0.3818839788436889,24,AdamW,b9a97_00001,Validation,Geodesic
142,STCONV,0.1,1,ExperimentalLR,MAE,10.273636817932127,24,AdamW,b9a97_00001,Validation,Geodesic
143,STCONV,0.1,1,ExperimentalLR,MSE,306.9658203125,24,AdamW,b9a97_00001,Validation,Geodesic
144,STCONV,0.1,1,ExperimentalLR,RMSE,17.006755828857422,25,AdamW,b9a97_00001,Validation,Geodesic
145,STCONV,0.1,1,ExperimentalLR,MAPE,0.381944477558136,25,AdamW,b9a97_00001,Validation,Geodesic
146,STCONV,0.1,1,ExperimentalLR,MAE,10.268463134765623,25,AdamW,b9a97_00001,Validation,Geodesic
147,STCONV,0.1,1,ExperimentalLR,MSE,307.28961181640625,25,AdamW,b9a97_00001,Validation,Geodesic
148,STCONV,0.1,1,ExperimentalLR,RMSE,17.011123657226562,26,AdamW,b9a97_00001,Validation,Geodesic
149,STCONV,0.1,1,ExperimentalLR,MAPE,0.3819791376590729,26,AdamW,b9a97_00001,Validation,Geodesic
150,STCONV,0.1,1,ExperimentalLR,MAE,10.26574993133545,26,AdamW,b9a97_00001,Validation,Geodesic
151,STCONV,0.1,1,ExperimentalLR,MSE,307.4670715332031,26,AdamW,b9a97_00001,Validation,Geodesic
152,STCONV,0.1,1,ExperimentalLR,RMSE,17.01459503173828,27,AdamW,b9a97_00001,Validation,Geodesic
153,STCONV,0.1,1,ExperimentalLR,MAPE,0.3820070922374725,27,AdamW,b9a97_00001,Validation,Geodesic
154,STCONV,0.1,1,ExperimentalLR,MAE,10.263588905334473,27,AdamW,b9a97_00001,Validation,Geodesic
155,STCONV,0.1,1,ExperimentalLR,MSE,307.6083374023437,27,AdamW,b9a97_00001,Validation,Geodesic
156,STCONV,0.1,1,ExperimentalLR,RMSE,17.015663146972656,28,AdamW,b9a97_00001,Validation,Geodesic
157,STCONV,0.1,1,ExperimentalLR,MAPE,0.382015973329544,28,AdamW,b9a97_00001,Validation,Geodesic
158,STCONV,0.1,1,ExperimentalLR,MAE,10.262934684753418,28,AdamW,b9a97_00001,Validation,Geodesic
159,STCONV,0.1,1,ExperimentalLR,MSE,307.65191650390625,28,AdamW,b9a97_00001,Validation,Geodesic
