,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
876,LSTM,0.1,1,ExperimentalLR,RMSE,17.54707908630371,6,Adam,75507_00001,Validation
877,LSTM,0.1,1,ExperimentalLR,MAPE,0.5426502227783203,6,Adam,75507_00001,Validation
878,LSTM,0.1,1,ExperimentalLR,MAE,13.09661102294922,6,Adam,75507_00001,Validation
879,LSTM,0.1,1,ExperimentalLR,MSE,488.5379333496094,6,Adam,75507_00001,Validation
880,LSTM,0.1,1,ExperimentalLR,RMSE,17.43470573425293,7,Adam,75507_00001,Validation
881,LSTM,0.1,1,ExperimentalLR,MAPE,0.5393733978271484,7,Adam,75507_00001,Validation
882,LSTM,0.1,1,ExperimentalLR,MAE,12.969104766845703,7,Adam,75507_00001,Validation
883,LSTM,0.1,1,ExperimentalLR,MSE,483.9842224121094,7,Adam,75507_00001,Validation
884,LSTM,0.1,1,ExperimentalLR,RMSE,16.330707550048828,8,Adam,75507_00001,Validation
885,LSTM,0.1,1,ExperimentalLR,MAPE,0.5051990747451782,8,Adam,75507_00001,Validation
886,LSTM,0.1,1,ExperimentalLR,MAE,12.225863456726074,8,Adam,75507_00001,Validation
887,LSTM,0.1,1,ExperimentalLR,MSE,417.5571594238281,8,Adam,75507_00001,Validation
888,LSTM,0.1,1,ExperimentalLR,RMSE,16.325923919677734,9,Adam,75507_00001,Validation
889,LSTM,0.1,1,ExperimentalLR,MAPE,0.5049851536750793,9,Adam,75507_00001,Validation
890,LSTM,0.1,1,ExperimentalLR,MAE,12.226945877075195,9,Adam,75507_00001,Validation
891,LSTM,0.1,1,ExperimentalLR,MSE,416.9839477539063,9,Adam,75507_00001,Validation
892,LSTM,0.1,1,ExperimentalLR,RMSE,16.329099655151367,10,Adam,75507_00001,Validation
893,LSTM,0.1,1,ExperimentalLR,MAPE,0.5051272511482239,10,Adam,75507_00001,Validation
894,LSTM,0.1,1,ExperimentalLR,MAE,12.22624969482422,10,Adam,75507_00001,Validation
895,LSTM,0.1,1,ExperimentalLR,MSE,417.3644104003906,10,Adam,75507_00001,Validation
896,LSTM,0.1,1,ExperimentalLR,RMSE,16.33953857421875,11,Adam,75507_00001,Validation
897,LSTM,0.1,1,ExperimentalLR,MAPE,0.5055815577507019,11,Adam,75507_00001,Validation
898,LSTM,0.1,1,ExperimentalLR,MAE,12.223869323730469,11,Adam,75507_00001,Validation
899,LSTM,0.1,1,ExperimentalLR,MSE,418.5971374511719,11,Adam,75507_00001,Validation
900,LSTM,0.1,1,ExperimentalLR,RMSE,16.329715728759766,12,Adam,75507_00001,Validation
901,LSTM,0.1,1,ExperimentalLR,MAPE,0.5051584243774414,12,Adam,75507_00001,Validation
902,LSTM,0.1,1,ExperimentalLR,MAE,12.22605037689209,12,Adam,75507_00001,Validation
903,LSTM,0.1,1,ExperimentalLR,MSE,417.4471740722656,12,Adam,75507_00001,Validation
904,LSTM,0.1,1,ExperimentalLR,RMSE,16.324121475219727,13,Adam,75507_00001,Validation
905,LSTM,0.1,1,ExperimentalLR,MAPE,0.5049029588699341,13,Adam,75507_00001,Validation
906,LSTM,0.1,1,ExperimentalLR,MAE,12.227482795715332,13,Adam,75507_00001,Validation
907,LSTM,0.1,1,ExperimentalLR,MSE,416.7629089355469,13,Adam,75507_00001,Validation
908,LSTM,0.1,1,ExperimentalLR,RMSE,16.370481491088867,14,Adam,75507_00001,Validation
909,LSTM,0.1,1,ExperimentalLR,MAPE,0.5068888664245605,14,Adam,75507_00001,Validation
910,LSTM,0.1,1,ExperimentalLR,MAE,12.220137596130373,14,Adam,75507_00001,Validation
911,LSTM,0.1,1,ExperimentalLR,MSE,422.0502624511719,14,Adam,75507_00001,Validation
912,LSTM,0.1,1,ExperimentalLR,RMSE,16.370990753173828,15,Adam,75507_00001,Validation
913,LSTM,0.1,1,ExperimentalLR,MAPE,0.5069116950035095,15,Adam,75507_00001,Validation
914,LSTM,0.1,1,ExperimentalLR,MAE,12.220163345336914,15,Adam,75507_00001,Validation
915,LSTM,0.1,1,ExperimentalLR,MSE,422.1068420410156,15,Adam,75507_00001,Validation
916,LSTM,0.1,1,ExperimentalLR,RMSE,16.37127685546875,16,Adam,75507_00001,Validation
917,LSTM,0.1,1,ExperimentalLR,MAPE,0.5069229602813721,16,Adam,75507_00001,Validation
918,LSTM,0.1,1,ExperimentalLR,MAE,12.220135688781738,16,Adam,75507_00001,Validation
919,LSTM,0.1,1,ExperimentalLR,MSE,422.1382141113281,16,Adam,75507_00001,Validation
920,LSTM,0.1,1,ExperimentalLR,RMSE,16.371109008789062,17,Adam,75507_00001,Validation
921,LSTM,0.1,1,ExperimentalLR,MAPE,0.5069156289100647,17,Adam,75507_00001,Validation
922,LSTM,0.1,1,ExperimentalLR,MAE,12.220100402832031,17,Adam,75507_00001,Validation
923,LSTM,0.1,1,ExperimentalLR,MSE,422.1178588867188,17,Adam,75507_00001,Validation
924,LSTM,0.1,1,ExperimentalLR,RMSE,16.371234893798828,18,Adam,75507_00001,Validation
925,LSTM,0.1,1,ExperimentalLR,MAPE,0.506921648979187,18,Adam,75507_00001,Validation
926,LSTM,0.1,1,ExperimentalLR,MAE,12.22010898590088,18,Adam,75507_00001,Validation
927,LSTM,0.1,1,ExperimentalLR,MSE,422.134521484375,18,Adam,75507_00001,Validation
928,LSTM,0.1,1,ExperimentalLR,RMSE,16.371429443359375,19,Adam,75507_00001,Validation
929,LSTM,0.1,1,ExperimentalLR,MAPE,0.5069290995597839,19,Adam,75507_00001,Validation
930,LSTM,0.1,1,ExperimentalLR,MAE,12.220172882080078,19,Adam,75507_00001,Validation
931,LSTM,0.1,1,ExperimentalLR,MSE,422.1546020507813,19,Adam,75507_00001,Validation
932,LSTM,0.1,1,ExperimentalLR,RMSE,16.374114990234375,20,Adam,75507_00001,Validation
933,LSTM,0.1,1,ExperimentalLR,MAPE,0.5070381760597229,20,Adam,75507_00001,Validation
934,LSTM,0.1,1,ExperimentalLR,MAE,12.219944953918455,20,Adam,75507_00001,Validation
935,LSTM,0.1,1,ExperimentalLR,MSE,422.4394836425781,20,Adam,75507_00001,Validation
936,LSTM,0.1,1,ExperimentalLR,RMSE,16.375354766845703,21,Adam,75507_00001,Validation
937,LSTM,0.1,1,ExperimentalLR,MAPE,0.5070880055427551,21,Adam,75507_00001,Validation
938,LSTM,0.1,1,ExperimentalLR,MAE,12.219903945922852,21,Adam,75507_00001,Validation
939,LSTM,0.1,1,ExperimentalLR,MSE,422.572021484375,21,Adam,75507_00001,Validation
940,LSTM,0.1,1,ExperimentalLR,RMSE,16.376176834106445,22,Adam,75507_00001,Validation
941,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071197152137756,22,Adam,75507_00001,Validation
942,LSTM,0.1,1,ExperimentalLR,MAE,12.219840049743652,22,Adam,75507_00001,Validation
943,LSTM,0.1,1,ExperimentalLR,MSE,422.6558227539063,22,Adam,75507_00001,Validation
944,LSTM,0.1,1,ExperimentalLR,RMSE,16.37667465209961,23,Adam,75507_00001,Validation
945,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071409344673157,23,Adam,75507_00001,Validation
946,LSTM,0.1,1,ExperimentalLR,MAE,12.219759941101074,23,Adam,75507_00001,Validation
947,LSTM,0.1,1,ExperimentalLR,MSE,422.7080078125,23,Adam,75507_00001,Validation
948,LSTM,0.1,1,ExperimentalLR,RMSE,16.377050399780273,24,Adam,75507_00001,Validation
949,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071566104888916,24,Adam,75507_00001,Validation
950,LSTM,0.1,1,ExperimentalLR,MAE,12.219771385192873,24,Adam,75507_00001,Validation
951,LSTM,0.1,1,ExperimentalLR,MSE,422.750244140625,24,Adam,75507_00001,Validation
952,LSTM,0.1,1,ExperimentalLR,RMSE,16.377229690551758,25,Adam,75507_00001,Validation
953,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071648359298706,25,Adam,75507_00001,Validation
954,LSTM,0.1,1,ExperimentalLR,MAE,12.219764709472656,25,Adam,75507_00001,Validation
955,LSTM,0.1,1,ExperimentalLR,MSE,422.7713012695313,25,Adam,75507_00001,Validation
956,LSTM,0.1,1,ExperimentalLR,RMSE,16.377260208129883,26,Adam,75507_00001,Validation
957,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071659088134766,26,Adam,75507_00001,Validation
958,LSTM,0.1,1,ExperimentalLR,MAE,12.219836235046388,26,Adam,75507_00001,Validation
959,LSTM,0.1,1,ExperimentalLR,MSE,422.7737426757813,26,Adam,75507_00001,Validation
960,LSTM,0.1,1,ExperimentalLR,RMSE,16.377286911010742,27,Adam,75507_00001,Validation
961,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071669816970825,27,Adam,75507_00001,Validation
962,LSTM,0.1,1,ExperimentalLR,MAE,12.21983528137207,27,Adam,75507_00001,Validation
963,LSTM,0.1,1,ExperimentalLR,MSE,422.7760314941406,27,Adam,75507_00001,Validation
964,LSTM,0.1,1,ExperimentalLR,RMSE,16.377321243286133,28,Adam,75507_00001,Validation
965,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071682333946228,28,Adam,75507_00001,Validation
966,LSTM,0.1,1,ExperimentalLR,MAE,12.219809532165527,28,Adam,75507_00001,Validation
967,LSTM,0.1,1,ExperimentalLR,MSE,422.7789916992188,28,Adam,75507_00001,Validation
968,LSTM,0.1,1,ExperimentalLR,RMSE,16.37667465209961,28,Adam,75507_00001,Test
969,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071409344673157,28,Adam,75507_00001,Test
970,LSTM,0.1,1,ExperimentalLR,MAE,12.219759941101074,28,Adam,75507_00001,Test
971,LSTM,0.1,1,ExperimentalLR,MSE,422.7080078125,28,Adam,75507_00001,Test
972,LSTM,0.1,1,ExperimentalLR,RMSE,16.4842586517334,0,AdamW,75507_00002,Validation
973,LSTM,0.1,1,ExperimentalLR,MAPE,0.4836678504943847,0,AdamW,75507_00002,Validation
974,LSTM,0.1,1,ExperimentalLR,MAE,13.375901222229004,0,AdamW,75507_00002,Validation
975,LSTM,0.1,1,ExperimentalLR,MSE,348.0469665527344,0,AdamW,75507_00002,Validation
976,LSTM,0.1,1,ExperimentalLR,RMSE,16.54216766357422,1,AdamW,75507_00002,Validation
977,LSTM,0.1,1,ExperimentalLR,MAPE,0.5138427019119263,1,AdamW,75507_00002,Validation
978,LSTM,0.1,1,ExperimentalLR,MAE,12.207801818847656,1,AdamW,75507_00002,Validation
979,LSTM,0.1,1,ExperimentalLR,MSE,439.8477478027344,1,AdamW,75507_00002,Validation
980,LSTM,0.1,1,ExperimentalLR,RMSE,16.38714027404785,2,AdamW,75507_00002,Validation
981,LSTM,0.1,1,ExperimentalLR,MAPE,0.5082339644432068,2,AdamW,75507_00002,Validation
982,LSTM,0.1,1,ExperimentalLR,MAE,12.17400074005127,2,AdamW,75507_00002,Validation
983,LSTM,0.1,1,ExperimentalLR,MSE,426.3770446777344,2,AdamW,75507_00002,Validation
984,LSTM,0.1,1,ExperimentalLR,RMSE,16.68961524963379,3,AdamW,75507_00002,Validation
985,LSTM,0.1,1,ExperimentalLR,MAPE,0.5185864567756653,3,AdamW,75507_00002,Validation
986,LSTM,0.1,1,ExperimentalLR,MAE,12.289703369140623,3,AdamW,75507_00002,Validation
987,LSTM,0.1,1,ExperimentalLR,MSE,449.802490234375,3,AdamW,75507_00002,Validation
988,LSTM,0.1,1,ExperimentalLR,RMSE,17.604833602905273,4,AdamW,75507_00002,Validation
989,LSTM,0.1,1,ExperimentalLR,MAPE,0.5443339347839355,4,AdamW,75507_00002,Validation
990,LSTM,0.1,1,ExperimentalLR,MAE,13.163246154785156,4,AdamW,75507_00002,Validation
991,LSTM,0.1,1,ExperimentalLR,MSE,490.8345031738281,4,AdamW,75507_00002,Validation
992,LSTM,0.1,1,ExperimentalLR,RMSE,18.220672607421875,5,AdamW,75507_00002,Validation
993,LSTM,0.1,1,ExperimentalLR,MAPE,0.5620552897453308,5,AdamW,75507_00002,Validation
994,LSTM,0.1,1,ExperimentalLR,MAE,13.900239944458008,5,AdamW,75507_00002,Validation
995,LSTM,0.1,1,ExperimentalLR,MSE,514.3016357421875,5,AdamW,75507_00002,Validation
996,LSTM,0.1,1,ExperimentalLR,RMSE,17.115306854248047,6,AdamW,75507_00002,Validation
997,LSTM,0.1,1,ExperimentalLR,MAPE,0.530100405216217,6,AdamW,75507_00002,Validation
998,LSTM,0.1,1,ExperimentalLR,MAE,12.636853218078612,6,AdamW,75507_00002,Validation
999,LSTM,0.1,1,ExperimentalLR,MSE,470.173095703125,6,AdamW,75507_00002,Validation
1000,LSTM,0.1,1,ExperimentalLR,RMSE,17.18488883972168,7,AdamW,75507_00002,Validation
1001,LSTM,0.1,1,ExperimentalLR,MAPE,0.5321015119552612,7,AdamW,75507_00002,Validation
1002,LSTM,0.1,1,ExperimentalLR,MAE,12.703717231750488,7,AdamW,75507_00002,Validation
1003,LSTM,0.1,1,ExperimentalLR,MSE,473.326416015625,7,AdamW,75507_00002,Validation
1004,LSTM,0.1,1,ExperimentalLR,RMSE,16.38714027404785,7,AdamW,75507_00002,Test
1005,LSTM,0.1,1,ExperimentalLR,MAPE,0.5082339644432068,7,AdamW,75507_00002,Test
1006,LSTM,0.1,1,ExperimentalLR,MAE,12.17400074005127,7,AdamW,75507_00002,Test
1007,LSTM,0.1,1,ExperimentalLR,MSE,426.3770446777344,7,AdamW,75507_00002,Test
1008,LSTM,0.1,1,ExperimentalLR,RMSE,16.82434844970703,0,Adam,75507_00003,Validation
1009,LSTM,0.1,1,ExperimentalLR,MAPE,0.5239461064338684,0,Adam,75507_00003,Validation
1010,LSTM,0.1,1,ExperimentalLR,MAE,12.502150535583496,0,Adam,75507_00003,Validation
1011,LSTM,0.1,1,ExperimentalLR,MSE,453.7308654785156,0,Adam,75507_00003,Validation
1012,LSTM,0.1,1,ExperimentalLR,RMSE,16.409704208374023,1,Adam,75507_00003,Validation
1013,LSTM,0.1,1,ExperimentalLR,MAPE,0.5084165334701538,1,Adam,75507_00003,Validation
1014,LSTM,0.1,1,ExperimentalLR,MAE,12.222870826721191,1,Adam,75507_00003,Validation
1015,LSTM,0.1,1,ExperimentalLR,MSE,425.9279479980469,1,Adam,75507_00003,Validation
1016,LSTM,0.1,1,ExperimentalLR,RMSE,16.468629837036133,2,Adam,75507_00003,Validation
1017,LSTM,0.1,1,ExperimentalLR,MAPE,0.5106855630874634,2,Adam,75507_00003,Validation
1018,LSTM,0.1,1,ExperimentalLR,MAE,12.226895332336426,2,Adam,75507_00003,Validation
1019,LSTM,0.1,1,ExperimentalLR,MSE,431.6484680175781,2,Adam,75507_00003,Validation
1020,LSTM,0.1,1,ExperimentalLR,RMSE,17.454246520996094,3,Adam,75507_00003,Validation
1021,LSTM,0.1,1,ExperimentalLR,MAPE,0.5399465560913086,3,Adam,75507_00003,Validation
1022,LSTM,0.1,1,ExperimentalLR,MAE,12.991145133972168,3,Adam,75507_00003,Validation
1023,LSTM,0.1,1,ExperimentalLR,MSE,484.7855224609375,3,Adam,75507_00003,Validation
1024,LSTM,0.1,1,ExperimentalLR,RMSE,17.387418746948242,4,Adam,75507_00003,Validation
1025,LSTM,0.1,1,ExperimentalLR,MAPE,0.5379958748817444,4,Adam,75507_00003,Validation
1026,LSTM,0.1,1,ExperimentalLR,MAE,12.916879653930664,4,Adam,75507_00003,Validation
1027,LSTM,0.1,1,ExperimentalLR,MSE,482.0318298339844,4,Adam,75507_00003,Validation
1028,LSTM,0.1,1,ExperimentalLR,RMSE,17.92186737060547,5,Adam,75507_00003,Validation
1029,LSTM,0.1,1,ExperimentalLR,MAPE,0.5535163283348083,5,Adam,75507_00003,Validation
1030,LSTM,0.1,1,ExperimentalLR,MAE,13.539143562316896,5,Adam,75507_00003,Validation
1031,LSTM,0.1,1,ExperimentalLR,MSE,503.0902404785156,5,Adam,75507_00003,Validation
1032,LSTM,0.1,1,ExperimentalLR,RMSE,17.685447692871094,6,Adam,75507_00003,Validation
1033,LSTM,0.1,1,ExperimentalLR,MAPE,0.5466729998588562,6,Adam,75507_00003,Validation
1034,LSTM,0.1,1,ExperimentalLR,MAE,13.257161140441896,6,Adam,75507_00003,Validation
1035,LSTM,0.1,1,ExperimentalLR,MSE,494.0032043457031,6,Adam,75507_00003,Validation
1036,LSTM,0.1,1,ExperimentalLR,RMSE,16.409704208374023,6,Adam,75507_00003,Test
1037,LSTM,0.1,1,ExperimentalLR,MAPE,0.5084165334701538,6,Adam,75507_00003,Test
1038,LSTM,0.1,1,ExperimentalLR,MAE,12.222870826721191,6,Adam,75507_00003,Test
1039,LSTM,0.1,1,ExperimentalLR,MSE,425.9279479980469,6,Adam,75507_00003,Test
1040,LSTM,0.1,1,ExperimentalLR,RMSE,15.824067115783691,0,Adamax,75507_00004,Validation
1041,LSTM,0.1,1,ExperimentalLR,MAPE,0.4561225473880768,0,Adamax,75507_00004,Validation
1042,LSTM,0.1,1,ExperimentalLR,MAE,12.944071769714355,0,Adamax,75507_00004,Validation
1043,LSTM,0.1,1,ExperimentalLR,MSE,311.1910095214844,0,Adamax,75507_00004,Validation
1044,LSTM,0.1,1,ExperimentalLR,RMSE,17.448942184448242,1,Adamax,75507_00004,Validation
1045,LSTM,0.1,1,ExperimentalLR,MAPE,0.5397915840148926,1,Adamax,75507_00004,Validation
1046,LSTM,0.1,1,ExperimentalLR,MAE,12.985285758972168,1,Adamax,75507_00004,Validation
1047,LSTM,0.1,1,ExperimentalLR,MSE,484.5690002441406,1,Adamax,75507_00004,Validation
1048,LSTM,0.1,1,ExperimentalLR,RMSE,17.29708480834961,2,Adamax,75507_00004,Validation
1049,LSTM,0.1,1,ExperimentalLR,MAPE,0.5353567004203796,2,Adamax,75507_00004,Validation
1050,LSTM,0.1,1,ExperimentalLR,MAE,12.81879997253418,2,Adamax,75507_00004,Validation
1051,LSTM,0.1,1,ExperimentalLR,MSE,478.2232055664063,2,Adamax,75507_00004,Validation
1052,LSTM,0.1,1,ExperimentalLR,RMSE,17.544170379638672,3,Adamax,75507_00004,Validation
1053,LSTM,0.1,1,ExperimentalLR,MAPE,0.542569100856781,3,Adamax,75507_00004,Validation
1054,LSTM,0.1,1,ExperimentalLR,MAE,13.093235969543455,3,Adamax,75507_00004,Validation
1055,LSTM,0.1,1,ExperimentalLR,MSE,488.4234008789063,3,Adamax,75507_00004,Validation
1056,LSTM,0.1,1,ExperimentalLR,RMSE,17.86638069152832,4,Adamax,75507_00004,Validation
1057,LSTM,0.1,1,ExperimentalLR,MAPE,0.5519108772277832,4,Adamax,75507_00004,Validation
1058,LSTM,0.1,1,ExperimentalLR,MAE,13.472139358520508,4,Adamax,75507_00004,Validation
1059,LSTM,0.1,1,ExperimentalLR,MSE,500.9798889160156,4,Adamax,75507_00004,Validation
1060,LSTM,0.1,1,ExperimentalLR,RMSE,17.577924728393555,5,Adamax,75507_00004,Validation
1061,LSTM,0.1,1,ExperimentalLR,MAPE,0.5435526967048645,5,Adamax,75507_00004,Validation
1062,LSTM,0.1,1,ExperimentalLR,MAE,13.132359504699709,5,Adamax,75507_00004,Validation
1063,LSTM,0.1,1,ExperimentalLR,MSE,489.7695007324219,5,Adamax,75507_00004,Validation
1064,LSTM,0.1,1,ExperimentalLR,RMSE,17.67352294921875,6,Adamax,75507_00004,Validation
1065,LSTM,0.1,1,ExperimentalLR,MAPE,0.5463261604309082,6,Adamax,75507_00004,Validation
1066,LSTM,0.1,1,ExperimentalLR,MAE,13.243319511413574,6,Adamax,75507_00004,Validation
1067,LSTM,0.1,1,ExperimentalLR,MSE,493.5378112792969,6,Adamax,75507_00004,Validation
1068,LSTM,0.1,1,ExperimentalLR,RMSE,17.270130157470703,7,Adamax,75507_00004,Validation
1069,LSTM,0.1,1,ExperimentalLR,MAPE,0.5345750451087952,7,Adamax,75507_00004,Validation
1070,LSTM,0.1,1,ExperimentalLR,MAE,12.790681838989258,7,Adamax,75507_00004,Validation
1071,LSTM,0.1,1,ExperimentalLR,MSE,477.0640258789063,7,Adamax,75507_00004,Validation
1072,LSTM,0.1,1,ExperimentalLR,RMSE,16.305500030517578,8,Adamax,75507_00004,Validation
1073,LSTM,0.1,1,ExperimentalLR,MAPE,0.5040526986122131,8,Adamax,75507_00004,Validation
1074,LSTM,0.1,1,ExperimentalLR,MAE,12.233856201171877,8,Adamax,75507_00004,Validation
1075,LSTM,0.1,1,ExperimentalLR,MSE,414.4179992675781,8,Adamax,75507_00004,Validation
1076,LSTM,0.1,1,ExperimentalLR,RMSE,16.306285858154297,9,Adamax,75507_00004,Validation
1077,LSTM,0.1,1,ExperimentalLR,MAPE,0.5040897130966187,9,Adamax,75507_00004,Validation
1078,LSTM,0.1,1,ExperimentalLR,MAE,12.233600616455078,9,Adamax,75507_00004,Validation
1079,LSTM,0.1,1,ExperimentalLR,MSE,414.52239990234375,9,Adamax,75507_00004,Validation
1080,LSTM,0.1,1,ExperimentalLR,RMSE,16.305910110473633,10,Adamax,75507_00004,Validation
1081,LSTM,0.1,1,ExperimentalLR,MAPE,0.5040745735168457,10,Adamax,75507_00004,Validation
1082,LSTM,0.1,1,ExperimentalLR,MAE,12.23366355895996,10,Adamax,75507_00004,Validation
1083,LSTM,0.1,1,ExperimentalLR,MSE,414.47698974609375,10,Adamax,75507_00004,Validation
1084,LSTM,0.1,1,ExperimentalLR,RMSE,16.308286666870117,11,Adamax,75507_00004,Validation
1085,LSTM,0.1,1,ExperimentalLR,MAPE,0.5041826963424683,11,Adamax,75507_00004,Validation
1086,LSTM,0.1,1,ExperimentalLR,MAE,12.232623100280762,11,Adamax,75507_00004,Validation
1087,LSTM,0.1,1,ExperimentalLR,MSE,414.7824401855469,11,Adamax,75507_00004,Validation
1088,LSTM,0.1,1,ExperimentalLR,RMSE,16.3082218170166,12,Adamax,75507_00004,Validation
1089,LSTM,0.1,1,ExperimentalLR,MAPE,0.5041789412498474,12,Adamax,75507_00004,Validation
1090,LSTM,0.1,1,ExperimentalLR,MAE,12.232728958129885,12,Adamax,75507_00004,Validation
1091,LSTM,0.1,1,ExperimentalLR,MSE,414.7718505859375,12,Adamax,75507_00004,Validation
1092,LSTM,0.1,1,ExperimentalLR,RMSE,16.308137893676758,13,Adamax,75507_00004,Validation
1093,LSTM,0.1,1,ExperimentalLR,MAPE,0.50417560338974,13,Adamax,75507_00004,Validation
1094,LSTM,0.1,1,ExperimentalLR,MAE,12.232820510864258,13,Adamax,75507_00004,Validation
1095,LSTM,0.1,1,ExperimentalLR,MSE,414.7587585449219,13,Adamax,75507_00004,Validation
1096,LSTM,0.1,1,ExperimentalLR,RMSE,16.34444236755371,14,Adamax,75507_00004,Validation
1097,LSTM,0.1,1,ExperimentalLR,MAPE,0.5057968497276306,14,Adamax,75507_00004,Validation
1098,LSTM,0.1,1,ExperimentalLR,MAE,12.222983360290527,14,Adamax,75507_00004,Validation
1099,LSTM,0.1,1,ExperimentalLR,MSE,419.1676635742188,14,Adamax,75507_00004,Validation
1100,LSTM,0.1,1,ExperimentalLR,RMSE,16.3442440032959,15,Adamax,75507_00004,Validation
1101,LSTM,0.1,1,ExperimentalLR,MAPE,0.5057873725891113,15,Adamax,75507_00004,Validation
1102,LSTM,0.1,1,ExperimentalLR,MAE,12.222992897033691,15,Adamax,75507_00004,Validation
1103,LSTM,0.1,1,ExperimentalLR,MSE,419.14404296875,15,Adamax,75507_00004,Validation
1104,LSTM,0.1,1,ExperimentalLR,RMSE,16.344533920288086,16,Adamax,75507_00004,Validation
1105,LSTM,0.1,1,ExperimentalLR,MAPE,0.5058009624481201,16,Adamax,75507_00004,Validation
1106,LSTM,0.1,1,ExperimentalLR,MAE,12.222915649414062,16,Adamax,75507_00004,Validation
1107,LSTM,0.1,1,ExperimentalLR,MSE,419.1772155761719,16,Adamax,75507_00004,Validation
1108,LSTM,0.1,1,ExperimentalLR,RMSE,16.344377517700195,17,Adamax,75507_00004,Validation
1109,LSTM,0.1,1,ExperimentalLR,MAPE,0.5057932138442993,17,Adamax,75507_00004,Validation
1110,LSTM,0.1,1,ExperimentalLR,MAE,12.222997665405272,17,Adamax,75507_00004,Validation
1111,LSTM,0.1,1,ExperimentalLR,MSE,419.1585693359375,17,Adamax,75507_00004,Validation
1112,LSTM,0.1,1,ExperimentalLR,RMSE,16.344594955444336,18,Adamax,75507_00004,Validation
1113,LSTM,0.1,1,ExperimentalLR,MAPE,0.505804181098938,18,Adamax,75507_00004,Validation
1114,LSTM,0.1,1,ExperimentalLR,MAE,12.222951889038086,18,Adamax,75507_00004,Validation
1115,LSTM,0.1,1,ExperimentalLR,MSE,419.18597412109375,18,Adamax,75507_00004,Validation
1116,LSTM,0.1,1,ExperimentalLR,RMSE,16.344425201416016,19,Adamax,75507_00004,Validation
1117,LSTM,0.1,1,ExperimentalLR,MAPE,0.5057953000068665,19,Adamax,75507_00004,Validation
1118,LSTM,0.1,1,ExperimentalLR,MAE,12.222987174987791,19,Adamax,75507_00004,Validation
1119,LSTM,0.1,1,ExperimentalLR,MSE,419.1639099121094,19,Adamax,75507_00004,Validation
1120,LSTM,0.1,1,ExperimentalLR,RMSE,16.347375869750977,20,Adamax,75507_00004,Validation
1121,LSTM,0.1,1,ExperimentalLR,MAPE,0.505923330783844,20,Adamax,75507_00004,Validation
1122,LSTM,0.1,1,ExperimentalLR,MAE,12.222583770751951,20,Adamax,75507_00004,Validation
1123,LSTM,0.1,1,ExperimentalLR,MSE,419.5040588378906,20,Adamax,75507_00004,Validation
1124,LSTM,0.1,1,ExperimentalLR,RMSE,16.34895896911621,21,Adamax,75507_00004,Validation
1125,LSTM,0.1,1,ExperimentalLR,MAPE,0.5059903264045715,21,Adamax,75507_00004,Validation
1126,LSTM,0.1,1,ExperimentalLR,MAE,12.22233772277832,21,Adamax,75507_00004,Validation
1127,LSTM,0.1,1,ExperimentalLR,MSE,419.6818542480469,21,Adamax,75507_00004,Validation
1128,LSTM,0.1,1,ExperimentalLR,RMSE,16.3496150970459,22,Adamax,75507_00004,Validation
1129,LSTM,0.1,1,ExperimentalLR,MAPE,0.5060198307037354,22,Adamax,75507_00004,Validation
1130,LSTM,0.1,1,ExperimentalLR,MAE,12.222277641296388,22,Adamax,75507_00004,Validation
1131,LSTM,0.1,1,ExperimentalLR,MSE,419.7587890625,22,Adamax,75507_00004,Validation
1132,LSTM,0.1,1,ExperimentalLR,RMSE,16.349843978881836,23,Adamax,75507_00004,Validation
1133,LSTM,0.1,1,ExperimentalLR,MAPE,0.5060290098190308,23,Adamax,75507_00004,Validation
1134,LSTM,0.1,1,ExperimentalLR,MAE,12.222134590148926,23,Adamax,75507_00004,Validation
1135,LSTM,0.1,1,ExperimentalLR,MSE,419.7865905761719,23,Adamax,75507_00004,Validation
1136,LSTM,0.1,1,ExperimentalLR,RMSE,16.350065231323242,24,Adamax,75507_00004,Validation
1137,LSTM,0.1,1,ExperimentalLR,MAPE,0.5060365200042725,24,Adamax,75507_00004,Validation
1138,LSTM,0.1,1,ExperimentalLR,MAE,12.222209930419922,24,Adamax,75507_00004,Validation
1139,LSTM,0.1,1,ExperimentalLR,MSE,419.8056335449219,24,Adamax,75507_00004,Validation
1140,LSTM,0.1,1,ExperimentalLR,RMSE,16.35017967224121,25,Adamax,75507_00004,Validation
1141,LSTM,0.1,1,ExperimentalLR,MAPE,0.5060418844223022,25,Adamax,75507_00004,Validation
1142,LSTM,0.1,1,ExperimentalLR,MAE,12.222244262695312,25,Adamax,75507_00004,Validation
1143,LSTM,0.1,1,ExperimentalLR,MSE,419.8201293945313,25,Adamax,75507_00004,Validation
1144,LSTM,0.1,1,ExperimentalLR,RMSE,16.350284576416016,26,Adamax,75507_00004,Validation
